date,open,high,low,close,volume
2025-10-14 10:00:00,1.15,1.19,1.14,1.17,17568600.0
2025-10-15 10:00:00,1.17,1.27,1.16,1.27,29174900.0
2025-10-16 10:00:00,1.27,1.29,1.21,1.21,18917600.0
2025-10-17 10:00:00,1.2,1.25,1.2,1.2,10352800.0
2025-10-20 10:00:00,1.22,1.25,1.19,1.19,15589300.0
2025-10-21 10:00:00,1.2,1.2,1.17,1.17,8750400.0
2025-10-22 10:00:00,1.17,1.19,1.14,1.14,10200500.0
2025-10-23 10:00:00,1.15,1.17,1.11,1.13,8420100.0
2025-10-24 10:00:00,1.16,1.19,1.14,1.14,14649100.0
2025-10-27 10:00:00,1.16,1.17,1.12,1.14,7924700.0
2025-10-28 10:00:00,1.14,1.16,1.12,1.12,11504400.0
2025-10-29 10:00:00,1.13,1.14,1.11,1.11,7842900.0
2025-10-30 10:00:00,1.11,1.12,1.1,1.11,7099300.0
2025-10-31 10:00:00,1.12,1.18,1.12,1.14,12754500.0
2025-11-03 10:00:00,1.2,1.22,1.15,1.17,24356200.0
2025-11-04 10:00:00,1.16,1.17,1.14,1.16,4498300.0
2025-11-05 10:00:00,1.16,1.18,1.16,1.17,9078000.0
2025-11-06 10:00:00,1.17,1.17,1.13,1.14,6049000.0
2025-11-07 10:00:00,1.14,1.16,1.14,1.15,5090900.0
2025-11-10 10:00:00,1.15,1.16,1.13,1.13,7298800.0
2025-11-11 10:00:00,1.13,1.15,1.12,1.13,8977400.0
2025-11-12 10:00:00,1.14,1.22,1.13,1.19,21740300.0
2025-11-13 10:00:00,1.19,1.21,1.16,1.17,11349900.0
2025-11-14 10:00:00,1.15,1.15,1.08,1.08,29639300.0
2025-11-17 10:00:00,1.08,1.1,1.05,1.06,8667300.0
2025-11-18 10:00:00,1.04,1.05,1.01,1.03,12879800.0
2025-11-19 10:00:00,1.03,1.05,1.02,1.03,5343400.0
2025-11-21 10:00:00,1.02,1.02,0.98,0.98,14344100.0
2025-11-24 10:00:00,0.96,0.98,0.86,0.86,32564300.0
2025-11-25 10:00:00,0.87,0.93,0.86,0.92,20071500.0
2025-11-26 10:00:00,0.92,0.94,0.91,0.92,10218900.0
2025-11-27 10:00:00,0.93,1.08,0.91,1.0,29040900.0
2025-11-28 10:00:00,1.01,1.07,1.0,1.03,15196200.0
2025-12-01 10:00:00,1.05,1.08,1.03,1.04,12161600.0
2025-12-02 10:00:00,1.04,1.06,1.03,1.05,6625000.0
2025-12-03 10:00:00,1.05,1.06,1.04,1.05,6264600.0
2025-12-04 10:00:00,1.05,1.06,1.03,1.03,9573900.0
2025-12-05 10:00:00,1.03,1.04,0.98,1.0,11694100.0
2025-12-08 10:00:00,1.0,1.02,0.99,1.01,5758900.0
2025-12-09 10:00:00,1.0,1.04,0.99,1.03,7859600.0
2025-12-10 10:00:00,1.03,1.05,1.01,1.03,9624100.0
2025-12-11 10:00:00,1.02,1.12,1.01,1.05,26063700.0
2025-12-12 10:00:00,1.02,1.12,1.01,1.06,8557800.0
2025-12-15 10:00:00,1.11,1.11,0.75,0.84,153004600.0
2025-12-16 10:00:00,0.77,0.92,0.74,0.8,83708200.0
2025-12-17 10:00:00,0.81,0.88,0.8,0.8,34893600.0
2025-12-18 10:00:00,0.82,0.84,0.8,0.83,19101300.0
2025-12-19 10:00:00,0.82,0.86,0.82,0.83,11838100.0
2025-12-22 10:00:00,0.82,0.85,0.8,0.81,15262900.0
2025-12-23 10:00:00,4000.0,6500.0,3400.0,3400.0,44420000.0
2025-12-26 10:00:00,2700.0,2950.0,1800.0,2500.0,60100000.0
2025-12-29 10:00:00,2150.03,2708.45,2150.0,2399.99,43090000.0
2025-12-30 10:00:00,2399.99,2403.0,1800.0,1800.0,74150000.0
2026-01-02 10:00:00,,,,,
2026-01-05 10:00:00,,,,,
2026-01-06 10:00:00,,,,,
2026-01-07 10:00:00,,,,,
2026-01-08 10:00:00,,,,,
2026-01-09 10:00:00,,,,,
