date,open,high,low,close,volume
2025-10-17 10:00:00,16.56,16.89,16.54,16.7,6264700
2025-10-20 10:00:00,16.81,16.89,16.57,16.74,4819600
2025-10-21 10:00:00,16.81,16.89,16.3,16.5,8090500
2025-10-22 10:00:00,16.61,16.78,16.34,16.6,5287200
2025-10-23 10:00:00,16.8,16.87,16.58,16.7,2835200
2025-10-24 10:00:00,17.29,17.45,17.0,17.41,22300600
2025-10-27 10:00:00,17.7,17.88,17.47,17.88,10664400
2025-10-28 10:00:00,17.9,17.96,17.65,17.8,10185900
2025-10-29 10:00:00,17.85,18.15,17.78,18.05,7171600
2025-10-30 10:00:00,17.79,18.2,17.79,18.12,7113800
2025-10-31 10:00:00,18.15,18.31,17.99,18.31,3901100
2025-11-03 10:00:00,18.55,18.8,18.33,18.79,13718300
2025-11-04 10:00:00,18.75,18.84,18.65,18.71,9076000
2025-11-05 10:00:00,18.71,19.17,18.59,18.9,13694800
2025-11-06 10:00:00,18.98,19.15,18.8,19.15,6729500
2025-11-07 10:00:00,19.15,19.2,18.8,19.07,5476500
2025-11-10 10:00:00,19.24,19.5,19.1,19.35,7541700
2025-11-11 10:00:00,19.55,19.72,19.16,19.29,11417200
2025-11-12 10:00:00,19.44,19.5,18.86,19.25,9824300
2025-11-13 10:00:00,19.24,19.4,19.07,19.29,6458000
2025-11-14 10:00:00,19.35,19.62,19.21,19.49,5463500
2025-11-17 10:00:00,19.45,19.57,19.33,19.39,9862000
2025-11-18 10:00:00,19.25,19.43,19.21,19.29,7033200
2025-11-19 10:00:00,19.21,19.31,18.98,19.01,9582600
2025-11-21 10:00:00,19.02,19.07,18.77,19.05,7060100
2025-11-24 10:00:00,19.09,19.42,19.02,19.1,26803100
2025-11-25 10:00:00,19.24,19.42,19.19,19.41,5112300
2025-11-26 10:00:00,19.5,20.28,19.39,20.2,21532700
2025-11-27 10:00:00,20.24,20.38,19.95,20.04,7505000
2025-11-28 10:00:00,20.05,20.12,19.81,19.87,17242000
2025-12-01 10:00:00,19.94,20.55,19.87,20.55,14854000
2025-12-02 10:00:00,20.65,21.07,20.54,21.02,10489900
2025-12-03 10:00:00,21.12,21.2,20.3,20.53,17375500
2025-12-04 10:00:00,20.63,20.94,20.54,20.79,52492300
2025-12-05 10:00:00,20.79,20.81,19.7,19.85,14325300
2025-12-08 10:00:00,20.28,20.33,19.62,19.73,8027800
2025-12-09 10:00:00,19.6,20.01,19.31,19.93,7525000
2025-12-10 10:00:00,19.99,20.1,19.75,20.03,8275400
2025-12-11 10:00:00,20.02,20.31,19.81,20.22,5171200
2025-12-12 10:00:00,20.02,20.56,19.81,20.56,5139300
2025-12-15 10:00:00,20.85,20.89,20.6,20.85,8715900
2025-12-16 10:00:00,20.7,20.76,20.05,20.23,10517400
2025-12-17 10:00:00,19.81,19.99,19.48,19.78,12536000
2025-12-18 10:00:00,19.61,20.06,19.46,19.97,6126900
2025-12-19 10:00:00,19.84,20.32,19.81,19.92,9823600
2025-12-22 10:00:00,19.99,19.99,19.46,19.65,11014000
2025-12-23 10:00:00,19.81,20.26,19.68,20.26,4762000
2025-12-26 10:00:00,20.0,20.17,19.95,20.09,5418300
2025-12-29 10:00:00,20.05,20.11,19.73,19.92,5719000
2025-12-30 10:00:00,20.06,20.27,19.98,20.18,9140800
2026-01-02 10:00:00,20.41,20.41,19.96,20.02,4975600
2026-01-05 10:00:00,20.06,20.2,19.9,20.1,6283100
2026-01-06 10:00:00,20.32,20.68,20.24,20.37,7007400
2026-01-07 10:00:00,20.22,20.33,19.79,20.02,9096200
2026-01-08 10:00:00,20.02,20.53,20.0,20.53,6720200
2026-01-09 10:00:00,20.44,21.06,20.44,20.76,5702400
2026-01-12 10:00:00,20.54,20.79,20.44,20.73,3837000
2026-01-13 10:00:00,20.55,20.78,20.33,20.48,6121900
2026-01-14 10:00:00,20.75,21.32,20.64,21.29,9676400
2026-01-15 18:07:54,21.5,21.5,20.59,20.9,76806400
