date,open,high,low,close,volume
2025-10-17 10:00:00,21.72,22.18,21.47,21.94,3875200
2025-10-20 10:00:00,22.05,22.4,21.86,22.36,1940100
2025-10-21 10:00:00,22.21,23.03,22.06,22.91,2208000
2025-10-22 10:00:00,22.81,23.17,22.66,23.02,1261900
2025-10-23 10:00:00,23.04,23.37,22.78,22.94,1775500
2025-10-24 10:00:00,22.94,23.7,22.93,23.67,1502900
2025-10-27 10:00:00,23.57,23.78,23.44,23.44,1626100
2025-10-28 10:00:00,23.46,23.67,23.32,23.33,1934500
2025-10-29 10:00:00,23.55,24.96,23.55,24.46,8529300
2025-10-30 10:00:00,24.24,25.7,24.1,25.67,6475000
2025-10-31 10:00:00,25.64,25.92,25.3,25.84,4400700
2025-11-03 10:00:00,26.3,26.3,25.46,25.7,2704300
2025-11-04 10:00:00,25.64,25.8,25.28,25.3,1912700
2025-11-05 10:00:00,25.3,25.47,24.7,25.05,2905100
2025-11-06 10:00:00,25.16,25.25,24.7,24.7,2744800
2025-11-07 10:00:00,24.53,24.92,24.45,24.85,1608300
2025-11-10 10:00:00,24.96,25.37,24.86,25.04,2077300
2025-11-11 10:00:00,25.5,25.79,25.22,25.77,2116600
2025-11-12 10:00:00,25.81,25.93,25.43,25.74,1466900
2025-11-13 10:00:00,25.85,25.94,25.48,25.85,1556600
2025-11-14 10:00:00,25.85,25.99,25.56,25.61,1200200
2025-11-17 10:00:00,25.45,25.64,25.31,25.58,1021100
2025-11-18 10:00:00,25.41,25.8,25.27,25.7,1246900
2025-11-19 10:00:00,25.53,25.78,25.28,25.43,1683900
2025-11-21 10:00:00,25.3,25.39,25.07,25.18,1323400
2025-11-24 10:00:00,25.26,25.74,25.09,25.31,1398700
2025-11-25 10:00:00,25.28,25.48,25.09,25.4,1175400
2025-11-26 10:00:00,25.52,26.18,25.25,26.03,3399100
2025-11-27 10:00:00,26.13,26.7,25.86,26.44,3616000
2025-11-28 10:00:00,26.45,27.04,26.35,26.8,3432700
2025-12-01 10:00:00,26.81,26.83,25.96,26.36,4657500
2025-12-02 10:00:00,26.37,26.47,25.91,26.39,3841600
2025-12-03 10:00:00,26.51,26.79,26.24,26.79,2179900
2025-12-04 10:00:00,26.93,27.57,26.82,27.57,3557200
2025-12-05 10:00:00,27.3,27.79,25.35,25.35,4226000
2025-12-08 10:00:00,25.35,25.52,24.52,24.73,4103700
2025-12-09 10:00:00,24.39,24.74,24.0,24.25,3565200
2025-12-10 10:00:00,24.3,24.48,23.61,23.68,3195400
2025-12-11 10:00:00,23.58,24.16,23.56,23.81,3104500
2025-12-12 10:00:00,23.86,24.08,23.58,23.66,1408400
2025-12-15 10:00:00,23.99,23.99,23.52,23.57,1969900
2025-12-16 10:00:00,23.43,23.5,22.67,22.79,2795700
2025-12-17 10:00:00,22.79,22.8,22.02,22.29,3437700
2025-12-18 10:00:00,22.39,22.51,22.02,22.38,3068700
2025-12-19 10:00:00,22.37,23.25,22.22,22.87,2864700
2025-12-22 10:00:00,22.87,23.17,22.64,22.78,1883500
2025-12-23 10:00:00,22.73,23.37,22.57,23.18,2556800
2025-12-26 10:00:00,23.05,23.5,23.0,23.36,894400
2025-12-29 10:00:00,23.01,23.21,22.98,23.2,1092400
2025-12-30 10:00:00,23.32,23.62,23.21,23.56,1252400
2026-01-02 10:00:00,23.56,23.66,23.14,23.33,2037900
2026-01-05 10:00:00,23.43,23.81,23.31,23.46,1785600
2026-01-06 10:00:00,23.6,24.22,23.56,24.04,2421100
2026-01-07 10:00:00,23.88,24.33,23.64,23.66,2037700
2026-01-08 10:00:00,23.55,23.69,22.69,23.15,3653700
2026-01-09 10:00:00,23.15,23.58,22.84,23.56,2627800
2026-01-12 10:00:00,23.55,23.66,23.03,23.36,3634500
2026-01-13 10:00:00,23.13,23.24,22.79,23.09,5001000
2026-01-14 10:00:00,23.33,23.74,23.13,23.64,2859200
2026-01-15 17:45:30,23.63,24.0,23.47,23.58,1540700
